报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20191231,,5619749918.09,,,509031097.02,,,1044993999.52,1004217431.56,40776567.96,0.0,197453313.96,,1908788.81,,,,,,,,23838168.41,25746957.22,3015051961.78,,,,0.0,114439167.07,10526466414.66,,,,,,,0.0,4678282.24,4710086.02,,,,,3268591486.86,1541060118.3,1727531368.56,4958369.77,183984816.07,183984816.07,,1722572998.79,,1722572998.79,,,,,,785717932.76,,478283495.29,70240106.82,,90494544.51,4148686.0,3344830948.5,13871297363.16,,0.0,,,,,,1267173842.26,703679646.86,563494195.4,529863011.73,0.0,,,454189532.89,482903109.59,,,,,1315878229.01,1315878229.01,,,,,,,,,,,,,,,197484121.41,4247491846.89,,0.0,,,,,,,,,,72778437.92,118872366.61,,191650804.53,4439142651.42,,503600000.0,,,,1295405592.25,,0.0,,256902260.27,,,6888203911.92,,,8944111764.44,488042947.3,9432154711.74,13871297363.16,定期报告,是,20210430,CNY,合并期末,2020-04-26T16:50:03
20190930,,3696303467.62,,,1182590589.38,,,1235994366.3,1205217571.01,30776795.29,,128268357.38,,0.0,,,,,,,,,21798848.07,2460013044.4,,,,0.0,13520098.86,8738488772.01,,,,,,,0.0,4769375.34,4789371.67,,,,,,,,,214689618.57,,,,,1657696280.27,,,,,,728660670.42,,478283495.29,69290325.48,,98595876.77,1270574026.0,4527349039.81,13265837811.82,,,,,,,,913930890.06,534364252.21,379566637.85,889878114.36,,,,266282737.94,374653268.64,,,,,,1307511367.33,,,,,,,,,,,,,,,278907017.4,4031163395.73,,,,,,,,,,,,73566143.65,105495063.97,,179061207.62,4210224603.35,,503600000.0,,,,1295405592.25,,0.0,,256902260.27,,,6532287332.69,,,8588195185.21,467418023.26,9055613208.47,13265837811.82,定期报告,未审计,20191028,CNY,合并期末,2020-03-13T15:29:48
20190630,,3179334513.57,,,1573596291.1,,,1347510255.04,1317423562.34,30086692.7,,129888415.85,,30443178.08,,,,,,,,18085233.37,48528411.45,2417356086.41,,,,300000000.0,29538776.67,9025752750.09,,,,,,,0.0,4735005.81,4868657.29,,,,,3158951951.26,1469743921.58,1689208029.68,4964645.2,162876312.37,162876312.37,,1684243384.48,,1684243384.48,,,,,,733039684.21,,478283495.29,75772600.79,,149917708.59,200574026.0,3494310874.83,12520063624.92,,,,,,,,814341322.29,476808340.53,337532981.76,517109674.6,,,,310846649.23,368743282.05,,,,,1337734331.13,1337734331.13,,,,,,,,,,,,,,,443198383.65,3791973642.95,,,,,,,,,,,,74300122.46,104491018.4,,178791140.86,3970764783.81,,503600000.0,,,,1295405592.25,,0.0,,256902260.27,,,6038992486.07,,,8094900338.59,454398502.52,8549298841.11,12520063624.92,定期报告,未审计,20190826,CNY,合并期末,2020-03-13T15:29:48
20190331,,2776885073.59,,,2924086886.1,,,1842004109.11,1801903794.4,40100314.71,,102929908.26,,27683178.08,,,,,,,,,55787595.89,2352049231.27,,,,300000000.0,66951296.44,10420694100.66,,,,,,,0.0,4900000.0,4947942.91,,,,,,,,,110880381.33,,,,,1729906478.68,,,,,,739157747.52,,478283495.29,82038909.31,,88548518.71,574026.0,3239237499.75,13659931600.41,,,,,,,,782436169.27,,,1115449181.95,,,,361664454.69,418864754.51,,,,,,1350980224.99,,,,,,,,,,,,,,,627475374.84,4656870160.25,,,,,,,,,,,,75405036.51,102387965.69,,177793002.2,4834663162.45,,503600000.0,,,,1295405592.25,,0.0,,256902260.27,,,6329466076.79,,,8385373929.31,439894508.65,8825268437.96,13659931600.41,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T15:29:48
20181231,,1705760865.12,,,622892.96,,,1377175880.08,1347427811.34,29748068.74,,182558000.75,,24923178.08,,,,,,,,18419700.14,43342878.22,2407306664.86,,,,300000000.0,3012478687.2,9029245869.19,,,,,,,206393107.46,4900000.0,5027228.53,,,,,3141956223.2,1372957254.65,1768998968.55,5010437.99,93320557.56,93320557.56,,1763988530.56,,1763988530.56,,,,,,742083609.1,,478283495.29,83561473.46,,86580171.06,16544407.51,3480682580.53,12509928449.72,,,,,,,,834156012.31,349203413.72,484952598.59,1149143310.48,,,,457299476.43,372993624.18,,,,,1192020147.82,1192020147.82,,,,,,,,,,,,,,,295164745.44,4300777316.66,,,,,,,,,,,,76636500.55,102764515.11,,179401015.66,4480178332.32,,503600000.0,,,,1295405592.25,,4794830.59,,256902260.27,,,5541281341.47,,,7601984024.58,427766092.82,8029750117.4,12509928449.72,定期报告,是,20200427,CNY,合并期末,2020-03-13T15:29:48
20180930,,2290543688.54,,,765314.56,,,1380839127.04,1357500867.13,23338259.91,,91512392.86,,,,,,,,,,36689323.69,36689323.69,2204200968.64,,,,,2638022457.37,8642573272.7,,,,,,,206667147.5,4900000.0,5085658.35,,,,,,,,,101842936.1,101842936.1,,1708627796.64,,1708627796.64,,,,,,744755466.09,,478283495.29,70151864.55,,223358180.46,312474026.0,3856146570.98,12498719843.68,,,,,,,,838200488.62,,,1113873850.71,,,,277999223.05,544643479.77,,,,,1053169955.68,1053169955.68,,,,,,,,,,,,,,,912548901.99,4740435899.82,,,,,,,,,,,,76794419.56,103498908.42,,180293327.98,4920729227.8,,503600000.0,,,,1295405592.25,,5000360.65,,256902260.27,,,5101774945.4,,,7162683158.57,415307457.31,7577990615.88,12498719843.68,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T15:29:48
20180630,,967785957.41,,,1057659.73,,,1918304320.56,1898811744.49,19492576.07,,82209009.71,,19403178.08,,,,,,,,12882228.59,32285406.67,2140586455.59,,,,,2167041053.66,7309269863.33,,,,,,,267197036.68,,5055069.67,,,,,3026453505.79,1304503145.33,1721950360.46,4906459.78,76076053.22,76076053.22,,1717043900.68,,1717043900.68,,,,,,747362393.05,,478283495.29,74201576.33,,223740381.46,312474025.99,3901433932.37,11210703795.7,,,,,,,,480675161.78,188073094.09,292602067.69,803222097.92,,,,249960170.72,413938710.44,,,,,1103986706.45,1103986706.45,,,,,,,,,,,,,,,804829022.62,3856611869.93,,,,,,,,,,,,41140119.46,105037408.26,,146177527.72,4002789397.65,,503600000.0,,,,1295405592.25,,8418551.86,,256902260.27,,,4738472036.06,,,6802798440.44,405115957.61,7207914398.05,11210703795.7,定期报告,未审计,20180828,CNY,合并期末,2020-03-13T15:29:48
20180331,,1753027095.79,,,42055.28,,,1839471801.73,1813496352.34,25975449.39,,76361753.26,,16643178.08,,,,,,,,18677957.65,35321135.73,2191370634.32,,,,,1765087192.28,7660681668.39,,,,,,,373576026.18,,4464170.83,,,,,,,,,55170402.14,55170402.14,,1762399335.64,,1762399335.64,,,,,,687728842.34,,478283495.29,66624518.64,,85983805.49,328474026.0,3842704622.55,11503386290.94,,,,,,,,355325231.41,74496000.0,280829231.41,1285771695.15,,,,324781563.98,426980884.31,,,,,1056500017.95,1056500017.95,,,,,,,,,,,,,,,482610008.01,3931969400.81,,,,,,,,,,,,42409564.84,113462436.09,,155872000.93,4087841401.74,,503600000.0,,,,1295405592.25,,35888086.17,,256902260.27,,,4930728910.54,,,7022524849.23,393020039.97,7415544889.2,11503386290.94,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T15:29:48
20171231,,1484088626.4,,,99800.76,,,743077269.84,720611126.78,22466143.06,,41729637.34,,13883178.08,,,,,,,,15390106.14,29273284.22,2064130297.51,,,,0.0,1772310946.58,6134709862.65,,,,,,,517086347.91,0.0,5343777.33,,,,,3063204434.39,1254602694.38,1808601740.01,16347561.45,54496798.56,54496798.56,,1792254178.56,,1792254178.56,,,,,,691381442.67,,478283495.29,69238523.78,,92157477.74,317910214.56,4018152256.4,10152862119.05,,,,,,,,636365039.83,200750000.0,435615039.83,503083108.13,,,,372374014.37,420984845.45,,,,,1032543553.34,1032543553.34,,,,,,,,,,,,,,,182846942.1,3148197503.22,,,,,,,,,,,,43706503.22,119779105.9,,163485609.12,3311683112.34,,503600000.0,,,,1295405592.25,,53520827.44,,256902260.27,,,4349649698.42,,,6459078378.38,382100628.33,6841179006.71,10152862119.05,定期报告,是,20190427,CNY,合并期末,2020-03-13T15:29:48
20170930,,715513494.38,,,202683.92,,,879332106.11,858807197.36,20524908.75,,97102117.42,,11123178.08,,,,,,,,9519458.61,20642636.69,1810936606.32,,,,,2301537926.48,5825267571.32,,,,,,,528498635.66,,5402207.16,,,,,,,,,58207812.56,58207812.56,,1794083695.11,,1794083695.11,,,,,,692438826.77,,478283495.29,68752085.13,,231383554.29,312854637.77,4169904949.74,9995172521.06,,,,,,,,700624719.52,55340583.0,645284136.52,623448823.49,,,,197784546.15,412246400.86,,,,,1001979659.72,1001979659.72,,,,,,,,,,,,,,,428064027.71,3364148177.45,,,,,,,,,,,1120755.5,45031765.7,116888761.32,,163041282.52,3527189459.97,,503600000.0,,,,1295405592.25,,38257449.44,,256902260.27,,,3998392363.92,,,6092557665.88,375425395.21,6467983061.09,9995172521.06,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T15:29:48
20170630,,688690424.44,,,101573.76,,,1197383915.19,1182682094.6,14701820.59,,76821426.2,,8363178.08,,,,,,,,14673103.8,23036281.88,1846271997.98,,,,,1605443182.91,5437748802.36,,,,,,,498964610.81,,8160298.6,,,,,2973095701.94,1181274772.79,1791820929.15,6039284.76,77471004.7,77471004.7,,1785781644.39,,1785781644.39,,,,,,694861087.12,,478283495.29,77934606.11,,224774690.99,314785612.34,4161017050.35,9598765852.71,,,,,,,,509554707.62,13128583.0,496426124.62,735440901.02,,,,228782300.86,322159779.82,,,,,1059628766.11,1059628766.11,,,,,,,,,,,,,,,398585802.29,3254152257.72,,,,,,,,,,,,43254768.06,110569452.31,,153824220.37,3407976478.09,,503600000.0,,,,1295405592.25,,16248005.87,,256902260.27,,,3749798945.14,,,5821954803.53,368834571.09,6190789374.62,9598765852.71,定期报告,未审计,20170826,CNY,合并期末,2020-03-13T15:29:48
20170331,,1031030043.93,,,363586.08,,,1474681488.79,1457511851.33,17169637.46,,57502129.73,,5565369.86,,,,,,,,16551035.16,22116405.02,1823765299.87,,,,,1914370883.68,6323829837.1,,,,,,,388643650.87,,8267899.17,,,,,,,,,68347736.96,68347736.96,,1831586829.82,,1831586829.82,,,,,,701566268.72,,478283495.29,86120376.51,,120768630.49,300460000.0,3984044887.83,10307874724.93,,,,,,,,484819488.11,34221783.0,450597705.11,1225105339.98,,,,300536490.64,516638041.5,,,,,983234628.91,983234628.91,,,,,,,,,,,,,,,306972345.26,3817306334.4,,,,,,,,,,,,42897105.78,108991996.7,,151889102.48,3969195436.88,,503600000.0,,,,1295405592.25,,15177312.4,,256902260.27,,,3910833795.92,,,5981918960.84,356760327.21,6338679288.05,10307874724.93,定期报告,未审计,20170428,CNY,合并期末,2020-03-13T15:29:48
20161231,,532909026.07,,,429190.68,,,546673849.47,534386586.59,12287262.88,,74784221.59,,2843178.08,,,,,,,,10765397.03,13608575.11,1786433036.5,,,,,1750278829.24,4705116728.66,,,,,,,404029552.27,,8402944.74,,,,,2977519349.74,1105782444.72,1871736905.02,6045319.96,71771324.26,71771324.26,,1865691585.06,,1865691585.06,,,,,,700684529.08,,478283495.29,93588397.35,,107654597.15,300982000.0,4031088425.2,8736205153.86,,,,,,,,352270949.21,11298583.0,340972366.21,623990614.91,,,,288027136.09,486959651.85,,,,,641472271.53,641472271.53,,,,,,,,,,,,,,,241487812.54,2634208436.13,,,,,,,,,,,,43978795.45,117287002.52,,161265797.97,2795474234.1,,503600000.0,,,,1295405592.25,,36144477.95,,256902260.27,,,3503069053.49,,,5595121383.96,345609535.8,5940730919.76,8736205153.86,定期报告,是,20180428,CNY,合并期末,2020-03-13T15:29:48
20160930,,1367934109.44,,,377985.93,,,762131179.15,751361298.12,10769881.03,,73342618.97,,,,,,,,,,17517209.93,17517209.93,1631314347.14,,,,,1420424861.11,5273042311.67,,,,,,,373689144.63,,8617432.39,,,,,,,,,45498655.51,45498655.51,,1904637388.83,,1904637388.83,,,,,,704446488.79,,473325507.3,96090442.08,,61064551.75,,3667369611.28,8940411922.95,,1000000.0,,,,,,542162409.66,4408583.0,537753826.66,944818296.99,,,,235359533.77,341934385.61,,,,,777232836.07,777232836.07,,,,,,,,,,,,,,,245424959.3,3087932421.4,,,,,,,,,,,,43022240.18,108886322.76,,151908562.94,3239840984.34,,503600000.0,,,,1294938493.19,,50927105.44,,256902260.27,,,3255878634.66,,,5362246493.56,338324445.05,5700570938.61,8940411922.95,定期报告,未审计,20161031,CNY,合并期末,2020-03-13T15:29:48
20160630,,1191900720.16,,,3175807.27,,,1276509975.82,1270576488.25,5933487.57,,55891773.32,,,,,,,,,,22597880.76,22597880.76,1679096152.26,,,,,870481108.21,5099653417.8,,,,,,,318133207.8,,9425316.99,,,,,2970055482.35,1022929870.62,1947125611.73,5358811.92,23322200.71,23322200.71,,1941766799.81,,1941766799.81,,,,,,708186627.83,,473325507.3,108433949.42,,80322307.81,,3662915917.67,8762569335.47,,,,,,,,527866876.86,118240262.03,409626614.83,1059316464.5,,,,201789976.7,293627729.24,,,,,772094221.14,772094221.14,,,,,,,,,,,,,,,213429867.63,3068125136.07,,,,,,,,,,,,43849216.27,119413770.33,,163262986.6,3231388122.67,,503600000.0,,,,1294938493.19,,36361977.17,,256902260.27,,,3104494452.73,,,5196297183.36,334884029.44,5531181212.8,8762569335.47,定期报告,未审计,20160827,CNY,合并期末,2020-03-13T15:29:48
20160331,,1252303505.4,,,254947.88,,,1381581043.33,1376595987.41,4985055.92,,49227972.43,,,,,,,,,,11652627.4,11652627.4,1402910901.81,,,,,1770639422.57,5868570420.82,,,,,,,283915781.6,,9571587.5,,,,,,,,,20539166.98,20539166.98,,1700147325.18,,1700147325.18,,,,,,296240085.07,,,120820369.61,,61065003.63,,2492299319.57,8360869740.39,,,,,,,,591211666.65,158240262.03,432971404.62,990566340.7,,,,248168931.55,349915350.11,,,,,830219817.68,830219817.68,,,,,,,,,,,,,,,136561795.5,3146643902.19,,,,,,,,,,,,44984598.53,13985740.26,,58970338.79,3205614240.98,,503600000.0,,,,1294938493.19,,32007829.86,,256902260.27,,,3067806916.09,,,5155255499.41,,5155255499.41,8360869740.39,定期报告,未审计,20160426,CNY,合并期末,2020-03-13T15:29:48
20151231,,1087319158.77,,,322223.28,,,544390978.15,539442903.31,4948074.84,,80373083.59,,0.0,,,,,,,,8617955.68,8617955.68,1396712050.87,,,,,1500970860.37,4618706310.71,,,,,,,313881190.47,,9715451.89,,,,,2548734736.72,851431802.15,1697302934.57,6274130.25,62562971.78,62562971.78,,1691028804.32,,1691028804.32,,,,,,298372239.96,,0.0,127815668.37,,61065003.63,0.0,2564441330.42,7183147641.13,,,,,,,,471956035.07,93768583.0,378187452.07,608565152.5,,,,253901700.72,358087353.8,,,,,452193188.94,452193188.94,,,,,,,,,,,,,,,138135604.82,2282839035.85,,,,,,,,,,,,46123314.33,20463660.87,,66586975.2,2349426011.05,,503600000.0,,,,1294938493.19,,54481886.51,,256902260.27,,,2723798990.11,,,4833721630.08,0.0,4833721630.08,7183147641.13,其他,是,20170428,CNY,合并期末,2020-03-13T15:29:48
20150930,,1112088301.94,,,0.0,,,722466295.62,718636904.83,3829390.79,,82103841.84,,7916410.99,,,,,,,,9534055.09,17450466.08,1252313569.04,,,,,1470000000.0,4656422474.52,,,,,,,194639636.8,,6851472.96,,,,,,,,,36450663.88,36450663.88,,1735402880.35,,1735402880.35,,,,,,299690118.13,1007052.58,,131140998.8,,63003113.58,,2468185937.08,7124608411.6,,,,,,,,721348282.97,262446363.18,458901919.79,675470655.79,,,,178041223.34,300573281.44,,,,,587011293.85,587011293.85,,,,,,,,,,,,,,,,2462444737.39,,,,,,,,,,,,40062319.72,15529845.08,,55592164.8,2518036902.19,,503600000.0,,,,1294938493.19,,42299206.5,,256902260.27,,,2508831549.45,,,4606571509.41,,4606571509.41,7124608411.6,定期报告,未审计,20151030,CNY,合并期末,2020-03-13T15:29:48
20150630,,934228752.91,,,414875.36,,,778792023.37,773020909.81,5771113.56,,59137284.25,,2369097.21,,,,,,,,10369201.23,12738298.44,1247855385.96,,,,,1450000000.0,4483166620.29,,,,,,,257362590.0,,30576242.31,,,,,2483321292.71,753580763.19,1729740529.52,6687348.64,39159122.86,39159122.86,,1723053180.88,,1723053180.88,,,,,,301910104.52,,,136084493.51,,62861129.41,,2551006863.49,7034173483.78,,,,,,,,689455570.9,294084023.18,395371547.72,590946715.63,,,,186861937.45,314485972.33,,100720000.0,,,572362971.96,673082971.96,,,,,,,,,,,,,,,,2454833168.27,,,,,,,,,,,,39042134.11,24040581.94,,63082716.05,2517915884.32,,503600000.0,,,,1294938493.19,,72091421.4,,256902260.27,,,2388725424.6,,,4516257599.46,,4516257599.46,7034173483.78,定期报告,未审计,20150822,CNY,合并期末,2020-03-13T15:29:48
20150331,,827389529.16,,,253965.0,,,809852946.07,804730946.81,5121999.26,,42271359.31,,1896263.22,,,,,,,,12997322.19,14893585.41,1244350420.08,,,,,1550027916.67,4489039721.7,,,,,,,216368051.2,,31301502.24,,,,,,,,,70435972.38,70435972.38,,1699524811.76,,1699524811.76,,,,,,304199443.56,,,122918175.95,,62861129.41,,2507609086.5,6996648808.2,,,,,,,,533937686.89,252346178.0,281591508.89,597240098.62,,,,181569693.57,513541301.29,,,,,607638343.8,607638343.8,,,,,,,,,,,,,,,,2433927124.17,,,,,,,,,,,,40193652.16,13990963.34,,54184615.5,2488111739.67,,503600000.0,,,,1294938493.19,,41345517.3,,256902260.27,,,2411750797.77,,,4508537068.53,,4508537068.53,6996648808.2,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T15:29:48
20141231,,718460442.79,,,303919.6,,,510231383.92,505893430.66,4337953.26,,35711617.98,,4274666.66,,,,,,,,7967903.24,12242569.9,1227182774.09,,,,,1501552476.11,4005685184.39,,,,,,,88332932.0,,32074356.24,,,,,2418823285.33,688001469.58,1730821815.75,6687348.64,61637510.96,61637510.96,,1724134467.11,,1724134467.11,,,,,,306488782.6,,,131921179.23,,63243753.5,,2407832981.64,6413518166.03,,,,,,,,663086410.58,258452214.0,404634196.58,377503471.86,,,,220198521.28,468679523.63,,,,,368868463.74,368868463.74,,,,,,,,,,,,,,,87704041.68,2186040432.77,,,,,,,,,,,,40839961.86,5586793.44,,46426755.3,2232467188.07,,503600000.0,,,,1294938493.19,,16669604.07,,256902260.27,,,2108940620.43,,,4181050977.96,,4181050977.96,6413518166.03,定期报告,是,20160426,CNY,合并期末,2020-03-13T15:29:48
20140930,,1163007132.75,,,91496.4,3508258.06,,494064234.4,487514799.69,6549434.71,,66759952.93,,14430018.79,,,,,,,,10959463.45,25389482.24,1147711968.58,,,,,1000000000.0,3900532525.36,,,,,,,42240432.0,,32946798.75,,,,,,,,,96656102.89,96656102.89,,1687564318.22,,1687564318.22,,,,,,308691731.98,,,92059382.97,,42225979.43,,2302384746.24,6202917271.6,,,,,,,,627171970.04,228132376.05,399039593.99,309044496.73,,,,126942443.84,435394036.09,,,,,635199178.12,635199178.12,,,,,,,,,,,,,,,812523.79,2134564648.61,,,,,,,,,,,,,,41305313.99,41305313.99,2175869962.6,,503600000.0,,,,1294938493.19,,-649770.93,,256902260.27,,,1972256326.47,,,4027047309.0,,4027047309.0,6202917271.6,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T15:29:48
20140630,,1076502207.86,,,29260.0,,,345793279.13,339936339.04,5856940.09,,91607740.0,,12162291.01,,,,,,,,7340429.98,19502720.99,1148532147.86,,,,,1020000000.0,3701967355.84,,,,,,,28053401.16,,33603272.85,,,,,2217670187.0,626441645.86,1591228541.14,6792538.34,119661275.27,116049642.83,3611632.44,1584436002.8,,1584436002.8,,,,,,311050005.57,,,88172105.91,,41955575.57,,2206931639.13,5908898994.97,,,,,,,,488486072.34,193060000.0,295426072.34,293315829.2,,,,89027951.68,370490985.4,,176260000.0,,,520392839.12,696652839.12,,,,,,,,,,,,,,,1625047.54,1939598725.28,,,,,,,,,,,,,709215.45,41305313.99,42014529.44,1981613254.72,,503600000.0,,,,1297078549.31,,,,256902260.27,,,1869704930.67,,,3927285740.25,,3927285740.25,5908898994.97,定期报告,未审计,20140812,CNY,合并期末,2020-03-13T15:29:48
20140331,,1411162159.94,,,,146991981.35,,366207197.76,361116340.37,5090857.39,,99648312.83,,14234564.01,,,,,,,,8624071.85,22858635.86,1117114278.98,,,,,800000000.0,3963982566.72,,,,,,,26448355.82,,34435471.88,,,,,,,,,425190616.22,425190616.22,,1262071834.27,,1262071834.27,,,,,,313039412.82,,,62609594.82,,42950749.37,,2166746035.2,6130728601.92,,,,,,,,493308215.45,229600000.0,263708215.45,423264436.49,,,,204714907.32,438088790.95,,,,,496058354.32,496058354.32,,,,,,,,,,,,,,,2437571.29,2057872275.82,,,,,,,,,,,,,307954.11,41305313.99,41613268.1,2099485543.92,,503600000.0,,,,1295862355.52,,,,256902260.27,,,1974878442.21,,,4031243058.0,,4031243058.0,6130728601.92,定期报告,未审计,20140418,CNY,合并期末,2020-03-13T15:29:48
20131231,,1381930710.96,,,,80093922.21,,160782895.3,154408425.31,6374469.99,,90217698.5,,,,,,,,,,6296326.2,6296326.2,1075033137.3,,,,,980093922.21,3694354690.47,,,,,,,24075687.0,,35188079.66,,,,,1863098888.0,589824597.07,1273274290.93,6792538.34,377338939.54,377338939.54,,1266481752.59,,1266481752.59,,,,,,315224921.54,,,60898594.6,,43371896.87,,2122579871.8,5816934562.27,,,,,,,,678705399.44,235770000.0,442935399.44,147257393.88,,,,231343202.17,599513448.19,,,,,373903452.51,373903452.51,,,,,,,,,,,,,,,3112595.04,2030722896.19,,,,,,,,,,,,43455409.03,,40342813.99,43455409.03,2074178305.22,,503600000.0,,,,1294938493.19,,-843229.5,,256902260.27,,,1688158733.09,,,3742756257.05,,3742756257.05,5816934562.27,定期报告,是,20150429,CNY,合并期末,2020-03-13T15:29:48
20130930,,975337005.33,,,,210405982.79,,238429089.86,229165139.72,9263950.14,,78874262.56,,10726495.95,,,,,,,,25138937.08,35865433.03,947388977.99,,,,,1200000000.0,3686300751.56,,,,,,,25959871.2,,29354835.02,,,,,,,,,507794786.55,507794786.55,,914940450.61,,914940450.61,,,,,,291091705.84,,,48031926.84,,20730311.79,,1837903887.85,5524204639.41,,,,,,,,647539390.99,186170000.0,461369390.99,336624625.67,,,,71143580.0,495904563.52,,,,,353935275.9,353935275.9,,,,,,,,,,,,,,,530062.53,1905677498.61,,,,,,,,,,,,,189969.55,17313073.03,17503042.58,1923180541.19,,503600000.0,,,,1295508401.84,,,,218736964.73,,,1583178731.65,,,3601024098.22,,3601024098.22,5524204639.41,定期报告,未审计,20131031,CNY,合并期末,2020-03-13T15:29:48
20130630,,1395212305.86,,,,,,225596449.11,210620845.61,14975603.5,,78182222.48,,20036811.87,,,,,,,,47665316.27,67702128.14,879898376.73,,,,,800000000.0,3446591482.32,,,,,,,21458764.5,,30059825.07,,,,,1420712612.27,564014906.52,856697705.75,6837229.88,428506272.31,428506272.31,,849860475.87,,849860475.87,,,,,,319374794.98,,,44158545.35,,19777766.98,,1713196445.06,5159787927.38,,,,,,,,634101186.29,220660000.0,413441186.29,234396426.04,,,,73486383.58,441772654.6,,,,,272026596.29,272026596.29,,,,,,,,,,,,,,,1060125.05,1656843371.85,,,,,,,,,,,,,,8403073.03,8403073.03,1665246444.88,,503600000.0,,,,1292132571.82,,,,218736964.73,,,1480071945.95,,,3494541482.5,,3494541482.5,5159787927.38,定期报告,未审计,20130830,CNY,合并期末,2020-03-13T15:29:48
20130331,,2001594807.02,,,,,,279874266.65,236798199.95,43076066.7,,110015772.44,,15047227.79,,,,,,,,28890988.61,43938216.4,815231171.63,,,,,800000000.0,4050654234.14,,,,,,,25199993.0,,30762592.06,,,,,,,,,421130035.46,421130035.46,,768676131.45,,768676131.45,,,,,,321417371.33,,,40258177.06,,18885539.62,,1626329839.98,5676984074.12,,,,,,,,778139632.05,330880000.0,447259632.05,181879138.82,,,,146504738.57,556523938.4,,,,,322932659.98,322932659.98,,,,,,,,,,,,,,,1590187.58,1987570295.4,,,,,,,,,,,,,,8403073.03,8403073.03,1995973368.43,,503600000.0,,,,1294938493.19,,,,218736964.73,,,1663735247.77,,,3681010705.69,,3681010705.69,5676984074.12,定期报告,未审计,20130423,CNY,合并期末,2020-03-13T15:29:48
20121231,,2609650352.09,,,,,,164336502.9,156449495.65,7887007.25,,85305973.47,,7253858.34,,,,,,,,21559146.98,28813005.32,782399498.85,,,,,,3670505332.63,,,,,,,27991376.84,,31451269.49,,,,,1316970713.91,526393278.88,790577435.03,6837229.88,423672281.54,423672281.54,,783740205.15,,783740205.15,,,,,,320716225.67,,,30959542.67,,19091237.05,,1637622138.41,5308127471.04,,,,,,,,685572575.26,224460000.0,461112575.26,114610235.81,,,,178726582.68,645410021.57,,,,,297098777.98,297098777.98,,,,,,,,,,,,,,,2120250.11,1923538443.41,,,,,,,,,,,,,697845.96,8403073.03,9100918.99,1932639362.4,,503600000.0,,,,1297032031.07,,,,218736964.73,,,1356119112.84,,,3375488108.64,,3375488108.64,5308127471.04,定期报告,是,20140418,CNY,合并期末,2020-03-13T15:29:48
